% Model:              Spiral_model_stationary3.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 2 2021, 11:27
% Table:              Evaluation Group 1 - 
% bone_R                 n                        V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)
0.010753                 14                       791.7444424721025        779.4050634248134        765.5504724068911        751.4001116568769        740.3531853819379        736.5166480616647        743.9848528444464        765.5005500613798        802.1454792272799        854.9996901843068        923.1050704668753        1007.9223292722161       1115.1339082678978       1506.7300656882808       1119.8294200791931       1012.0425873957345
0.010753                 15                       780.5212912812892        766.5199599511119        750.5584875269368        733.7328098224585        719.40448771207          711.5860207285574        714.2419132205166        730.0323859713861        759.8382072835659        804.3011613720155        862.0493353352794        932.6364821715424        1013.1596331429861       1119.8294281314616       1509.510970896914        1112.6402679729667
0.010753                 16                       762.8825899313663        748.1693065396721        731.1099865565033        712.6495902358537        696.0713504473442        685.2993547994079        684.1804936851244        695.3012204242195        719.3968057061419        756.8045065820886        806.0283320012622        866.077240835587         932.9074562532968        1012.0425898684305       1112.6402642580963       1505.099700120059
0.003759                 1                        4059.987893230243        3615.009241928164        3379.2339953079468       3164.5013449167573       2971.5176775748037       2799.7755455900906       2651.3619383923838       2529.7940224289155       2432.767638816721        2354.768643686143        2292.610501113011        2240.9495126452985       2197.2903747408263       2154.908413371466        2112.315471296851        2066.292456817694
0.003759                 2                        3615.0092583307514       3910.6466893495644       3441.104255010656        3205.778488974066        3002.0281744410445       2822.6028220346125       2668.1271018026982       2541.5248401913504       2440.100659267718        2358.0773132423365       2292.269525904515        2237.305843372189        2190.861954602443        2146.106736483383        2101.7428352578972       2054.607052457772
0.003759                 3                        3379.2340331935416       3441.1042723458977       3734.080806526828        3260.114056869024        3037.6314766885766       2848.8590675855394       2687.5259510368246       2555.3010269537826       2448.9738370849072       2362.463704330636        2292.583600523756        2233.9269258098716       2184.3540529174284       2136.901861963201        2090.4724658590294       2041.9492782449522
0.003759                 4                        3164.5013798345735       3205.7785050921293       3260.114055393245        3555.784415717058        3089.760953067657        2882.684811904624        2712.416617318863        2573.521410138925        2461.498564751465        2369.812969845044        2295.2529345975677       2232.357363433671        2179.181542964381        2128.5861684276874       2079.6768380091767       2029.3632113432827
0.003759                 5                        2971.517657107919        3002.028128044072        3037.6314118948767       3089.760883636091        3394.195518754677        2937.821584585148        2748.7048172508694       2600.7319285492954       2481.7734165131387       2383.9841609902414       2303.9836699192497       2236.1977269014637       2178.8678234680688       2124.6120919186937       2072.734478732214        2020.1402828365865
0.003759                 6                        2799.7754841146902       2822.6027356629384       2848.8589714935947       2882.6847165456156       2937.821557628769        3258.5613459084225       2811.8608767333385       2644.2245564062064       2515.581036371407        2410.2424277434448       2323.7654813285108       2250.2485215054976       2188.071989172436        2129.517094437187        2074.0773886084958       2018.6168516574432
0.003759                 7                        2651.3618679877304       2668.1269973706467       2687.5258408280315       2712.416509882978        2748.7047758358          2811.8608575036624       3147.9965800815276       2719.0964257859737       2569.610789968639        2453.828156618354        2359.4466373645228       2279.1806204476766       2211.3516674814377       2147.76538758997         2088.0885171858795       2029.1004098100927
0.003759                 8                        2529.7939917580625       2541.524779726483        2555.3009567745653       2573.5213413921583       2600.731929882393        2644.224578868521        2719.0964697994877       3072.317669271407        2656.266421110102        2518.7323834756194       2413.79432715543         2325.5515192788225       2251.2398337565223       2181.8998490798226       2117.3245422688833       2054.157349618511
0.003759                 9                        2432.767603965476        2440.100589090344        2448.973765466436        2461.4984924976134       2481.7734109225967       2515.5810530007648       2569.610829140841        2656.266420377066        3021.698556838042        2615.6020259667907       2489.103169347687        2390.3237463651813       2308.4110408215274       2232.4975807278834       2162.316271779282        2094.2923552930233
0.003759                 10                       2354.7686837426545       2358.0773139200755       2362.4637117415054       2369.812976453072        2383.9842340246587       2410.242521649555        2453.828273922499        2518.7324577477784       2615.6020904988786       2992.91597628489         2596.7321723111136       2475.88566022681         2383.7233827120117       2299.969763714165        2223.272599662761        2149.5844594921605
0.003759                 11                       2292.6106030562632       2292.2695832842646       2292.5836557778807       2295.2529911459606       2303.9837820813214       2323.765610637566        2359.4467879778376       2413.794438283594        2489.103271117906        2596.732210898532        2985.679963808272        2589.727920299965        2476.0937938341244       2381.865947928335        2297.54850117824         2217.417854123414
0.003759                 12                       2240.949554579041        2237.305838451918        2233.9269270960813       2232.3573662881895       2236.19778363148         2250.248591550437        2279.1807085855844       2325.551568877629        2390.323783629609        2475.885633797135        2589.7278578739233       2983.3185462974843       2595.4808690336154       2478.346100044396        2383.7112975874766       2296.022185889428
0.003759                 13                       2197.290447559062        2190.861977266608        2184.354085665031        2179.1815851159263       2178.8679214973713       2188.0721005785877       2211.3517969822287       2251.239922478063        2308.411114836098        2383.7233950847112       2476.0937775030816       2595.480910660135        2987.109909940024        2593.2446152392754       2477.1732755494527       2379.7186470322536
0.003759                 14                       2154.9084265061733       2146.1066971347595       2136.9018378414444       2128.5861464243          2124.6121232520277       2129.517141308215        2147.7654516675816       2181.899869485932        2232.4975890787373       2299.969704198291        2381.8658627619843       2478.3460745303078       2593.2445464765365       2986.8157046311594       2593.761758836065        2474.2636723022983
0.003759                 15                       2112.3154838291707       2101.7427984472374       2090.472443031847        2079.67681631558         2072.7345104455867       2074.0774359884003       2088.088574361637        2117.324560385956        2162.3162792520757       2223.272536106601        2297.5484126857627       2383.711265207549        2477.173205895455        2593.7617563372287       2987.6817965836754       2587.058931480452
0.003759                 16                       2066.292416011218        2054.6069672387575       2041.949202540782        2029.3631418667992       2020.140263045996        2018.6168473789317       2029.1004137682826       2054.1573218780454       2094.292320483           2149.584356467585        2217.417730455085        2296.022115764683        2379.7185402805585       2474.263628019091        2587.0588954306736       2986.433110093591
