"Stim_1","Stim_2","Stim_3","Stim_4","Stim_5","Stim_6","Stim_7","Stim_8","Stim_9","Stim_10","Stim_11","Stim_12","Stim_13","Stim_14","Stim_15","Stim_16","Stim_17","Stim_18","Stim_19","Stim_20","Stim_21","Stim_22"
7.744821310043334961e-01,8.488196134567260742e-01,9.176405668258666992e-01,9.651911258697509766e-01,9.987475872039794922e-01,1.059850215911865234e+00,1.148587226867675781e+00,1.260312080383300781e+00,1.356165647506713867e+00,1.474855422973632812e+00,1.667701721191406250e+00,1.890334367752075195e+00,1.640606880187988281e+00,1.440851926803588867e+00,1.238223552703857422e+00,1.083545684814453125e+00,9.726564884185791016e-01,8.676689863204956055e-01,7.869161367416381836e-01,7.313456535339355469e-01,6.570910215377807617e-01,5.860210657119750977e-01
7.750260829925537109e-01,8.659243583679199219e-01,9.405221939086914062e-01,9.918607473373413086e-01,1.049627780914306641e+00,1.138840198516845703e+00,1.242272377014160156e+00,1.388356685638427734e+00,1.550367832183837891e+00,1.742450952529907227e+00,1.956517457962036133e+00,1.715770244598388672e+00,1.495406389236450195e+00,1.331160545349121094e+00,1.169772148132324219e+00,1.025522470474243164e+00,9.177212715148925781e-01,8.266190290451049805e-01,7.696553468704223633e-01,6.952172517776489258e-01,6.225119829177856445e-01,5.529252290725708008e-01
7.904443740844726562e-01,8.831878900527954102e-01,9.587302207946777344e-01,1.025023698806762695e+00,1.115343093872070312e+00,1.209994792938232422e+00,1.347045898437500000e+00,1.520171642303466797e+00,1.782826900482177734e+00,2.024214506149291992e+00,1.809858083724975586e+00,1.583036184310913086e+00,1.383262872695922852e+00,1.256655693054199219e+00,1.111276626586914062e+00,9.703688621520996094e-01,8.672037124633789062e-01,8.089743852615356445e-01,7.525612115859985352e-01,6.622159481048583984e-01,5.886547565460205078e-01,5.433470010757446289e-01
8.068587779998779297e-01,8.987894058227539062e-01,9.906591176986694336e-01,1.088639974594116211e+00,1.183164834976196289e+00,1.292396068572998047e+00,1.454358577728271484e+00,1.713340282440185547e+00,1.979339599609375000e+00,1.874346971511840820e+00,1.674864053726196289e+00,1.458939552307128906e+00,1.305254936218261719e+00,1.198239088058471680e+00,1.054358005523681641e+00,9.172490835189819336e-01,8.491672277450561523e-01,7.915003299713134766e-01,7.336078882217407227e-01,6.372762918472290039e-01,5.746470689773559570e-01,5.350185632705688477e-01
8.235753774642944336e-01,9.267827272415161133e-01,1.049053668975830078e+00,1.153134107589721680e+00,1.253160953521728516e+00,1.395910024642944336e+00,1.636625289916992188e+00,1.897128343582153320e+00,1.820337057113647461e+00,1.673165559768676758e+00,1.523433923721313477e+00,1.368838310241699219e+00,1.245985746383666992e+00,1.138808250427246094e+00,9.989742040634155273e-01,8.949184417724609375e-01,8.313049077987670898e-01,7.741950750350952148e-01,7.075971364974975586e-01,6.282058954238891602e-01,5.678141117095947266e-01,5.326848030090332031e-01
8.596898317337036133e-01,9.789772033691406250e-01,1.104560136795043945e+00,1.219619512557983398e+00,1.338853597640991211e+00,1.562079191207885742e+00,1.817186594009399414e+00,1.754241466522216797e+00,1.615590333938598633e+00,1.483918428421020508e+00,1.379001855850219727e+00,1.288072109222412109e+00,1.188241243362426758e+00,1.080984115600585938e+00,9.668786525726318359e-01,8.783310651779174805e-01,8.184332847595214844e-01,7.667740583419799805e-01,7.078565359115600586e-01,6.475294828414916992e-01,5.893331766128540039e-01,5.444728136062622070e-01
9.112977981567382812e-01,1.032586336135864258e+00,1.161571264266967773e+00,1.288158655166625977e+00,1.488546133041381836e+00,1.735695362091064453e+00,1.689693450927734375e+00,1.554291725158691406e+00,1.425706148147583008e+00,1.342379331588745117e+00,1.271193981170654297e+00,1.207051753997802734e+00,1.146748542785644531e+00,1.056901931762695312e+00,9.692592620849609375e-01,8.859945535659790039e-01,8.245648145675659180e-01,7.802336215972900391e-01,7.312977313995361328e-01,6.701425313949584961e-01,6.111474037170410156e-01,5.563516616821289062e-01
9.630728960037231445e-01,1.085784196853637695e+00,1.214669942855834961e+00,1.412918567657470703e+00,1.645417690277099609e+00,1.626657724380493164e+00,1.494429349899291992e+00,1.371465921401977539e+00,1.301135301589965820e+00,1.251709938049316406e+00,1.203346014022827148e+00,1.144182205200195312e+00,1.103783845901489258e+00,1.065700769424438477e+00,9.773674011230468750e-01,8.934892416000366211e-01,8.322048187255859375e-01,8.126950263977050781e-01,7.536675930023193359e-01,6.914640665054321289e-01,6.314666271209716797e-01,5.735974311828613281e-01
1.016556739807128906e+00,1.137692451477050781e+00,1.327349901199340820e+00,1.555865049362182617e+00,1.541779279708862305e+00,1.418999910354614258e+00,1.315106868743896484e+00,1.264852285385131836e+00,1.215716600418090820e+00,1.167646884918212891e+00,1.120619773864746094e+00,1.098354339599609375e+00,1.077626705169677734e+00,1.036470890045166016e+00,9.766449928283691406e-01,8.927973508834838867e-01,8.534158468246459961e-01,8.336805105209350586e-01,7.689337730407714844e-01,7.061885595321655273e-01,6.456689834594726562e-01,5.872960090637207031e-01
1.092692613601684570e+00,1.253169536590576172e+00,1.449697494506835938e+00,1.454127311706542969e+00,1.347491979598999023e+00,1.273551225662231445e+00,1.226778268814086914e+00,1.178468704223632812e+00,1.131206989288330078e+00,1.088823795318603516e+00,1.080627202987670898e+00,1.072028160095214844e+00,1.051560640335083008e+00,1.006975173950195312e+00,9.524526596069335938e-01,9.236735105514526367e-01,8.762358427047729492e-01,8.499513864517211914e-01,7.843326330184936523e-01,7.210409641265869141e-01,6.599948406219482422e-01,6.011136770248413086e-01
1.214885473251342773e+00,1.390737295150756836e+00,1.376348495483398438e+00,1.284234762191772461e+00,1.220375299453735352e+00,1.183744192123413086e+00,1.141846418380737305e+00,1.095379352569580078e+00,1.065275192260742188e+00,1.057171106338500977e+00,1.049098730087280273e+00,1.041058063507080078e+00,1.025820970535278320e+00,9.779065847396850586e-01,9.533544778823852539e-01,9.359760284423828125e-01,9.070147275924682617e-01,8.660554885864257812e-01,7.998654842376708984e-01,7.360229492187500000e-01,6.744450330734252930e-01,6.150515079498291016e-01
1.360261440277099609e+00,1.340899705886840820e+00,1.234161853790283203e+00,1.141994476318359375e+00,1.131613016128540039e+00,1.097097873687744141e+00,1.060154199600219727e+00,1.041992187500000000e+00,1.033979177474975586e+00,1.025997877120971680e+00,1.018048048019409180e+00,1.010129213333129883e+00,1.000404596328735352e+00,9.749842882156372070e-01,9.576029777526855469e-01,9.401865005493164062e-01,9.229249954223632812e-01,8.822996616363525391e-01,8.155333995819091797e-01,7.492656707763671875e-01,6.831793785095214844e-01,6.195894479751586914e-01
