"Stim_1","Stim_2","Stim_3","Stim_4","Stim_5","Stim_6","Stim_7","Stim_8","Stim_9","Stim_10","Stim_11","Stim_12","Stim_13","Stim_14","Stim_15","Stim_16","Stim_17","Stim_18","Stim_19","Stim_20","Stim_21","Stim_22"
7.247717380523681641e-01,7.512466907501220703e-01,7.926635742187500000e-01,8.177802562713623047e-01,8.315403461456298828e-01,8.438472747802734375e-01,8.740746974945068359e-01,9.222842454910278320e-01,9.971082210540771484e-01,1.075613737106323242e+00,1.158725023269653320e+00,1.231750726699829102e+00,1.179011106491088867e+00,1.095567226409912109e+00,1.014296770095825195e+00,9.325999021530151367e-01,8.542165756225585938e-01,8.025878667831420898e-01,7.697392702102661133e-01,7.338426113128662109e-01,6.592776775360107422e-01,5.879193544387817383e-01
7.103996276855468750e-01,7.661756277084350586e-01,8.086969852447509766e-01,8.347029685974121094e-01,8.566799163818359375e-01,8.843495845794677734e-01,9.500484466552734375e-01,1.020821332931518555e+00,1.099724292755126953e+00,1.181454896926879883e+00,1.239400625228881836e+00,1.193318128585815430e+00,1.106252431869506836e+00,1.025594472885131836e+00,9.469735622406005859e-01,8.680069446563720703e-01,8.078453540802001953e-01,7.749009132385253906e-01,7.425570487976074219e-01,6.985884904861450195e-01,6.255397796630859375e-01,5.649865865707397461e-01
7.243145704269409180e-01,7.812316417694091797e-01,8.216189146041870117e-01,8.607558012008666992e-01,8.830447196960449219e-01,9.488929510116577148e-01,1.019916534423828125e+00,1.109586238861083984e+00,1.207612752914428711e+00,1.268514633178710938e+00,1.225191593170166016e+00,1.124074697494506836e+00,1.035922765731811523e+00,9.579583406448364258e-01,8.819001913070678711e-01,8.131181001663208008e-01,7.800776958465576172e-01,7.476392984390258789e-01,7.157921791076660156e-01,6.640514135360717773e-01,5.974045991897583008e-01,5.570819377899169922e-01
7.401341199874877930e-01,7.936015129089355469e-01,8.419097661972045898e-01,8.843541145324707031e-01,9.447734355926513672e-01,1.015646934509277344e+00,1.091794967651367188e+00,1.192729473114013672e+00,1.276705503463745117e+00,1.248640775680541992e+00,1.153960943222045898e+00,1.057017326354980469e+00,9.679416418075561523e-01,8.925803899765014648e-01,8.190017938613891602e-01,7.852693796157836914e-01,7.527364492416381836e-01,7.207963466644287109e-01,6.894384622573852539e-01,6.304942369461059570e-01,5.897096395492553711e-01,5.539969205856323242e-01
7.549682855606079102e-01,8.030444383621215820e-01,8.607145547866821289e-01,9.367700815200805664e-01,1.011386156082153320e+00,1.084687471389770508e+00,1.174237012863159180e+00,1.262512207031250000e+00,1.239763975143432617e+00,1.164048671722412109e+00,1.084716558456420898e+00,9.920768737792968750e-01,9.022306203842163086e-01,8.293857574462890625e-01,7.904763221740722656e-01,7.578485012054443359e-01,7.292660474777221680e-01,7.025916576385498047e-01,6.763287782669067383e-01,6.394383907318115234e-01,6.026084423065185547e-01,5.666060447692871094e-01
7.699288129806518555e-01,8.175746202468872070e-01,9.126033782958984375e-01,1.000481605529785156e+00,1.080281019210815430e+00,1.156092882156372070e+00,1.248407840728759766e+00,1.226648330688476562e+00,1.151376247406005859e+00,1.080347061157226562e+00,1.019398212432861328e+00,9.454760551452636719e-01,8.588323593139648438e-01,8.164261579513549805e-01,7.797167301177978516e-01,7.522641420364379883e-01,7.252351045608520508e-01,6.986228227615356445e-01,6.907225847244262695e-01,6.527405977249145508e-01,6.156120300292968750e-01,5.793174505233764648e-01
7.817187309265136719e-01,8.713392019271850586e-01,9.680643081665039062e-01,1.062293291091918945e+00,1.148229360580444336e+00,1.234391450881958008e+00,1.213608741760253906e+00,1.142847061157226562e+00,1.080067157745361328e+00,1.019126415252685547e+00,9.599709510803222656e-01,9.021577835083007812e-01,8.521703481674194336e-01,8.135173320770263672e-01,7.755681276321411133e-01,7.481796741485595703e-01,7.212134599685668945e-01,7.113945484161376953e-01,7.044410705566406250e-01,6.661509275436401367e-01,6.287209987640380859e-01,5.921318531036376953e-01
8.274323940277099609e-01,9.206290245056152344e-01,1.018578529357910156e+00,1.120390653610229492e+00,1.200677156448364258e+00,1.194245338439941406e+00,1.139487266540527344e+00,1.079787015914916992e+00,1.018854379653930664e+00,9.597071409225463867e-01,9.022924900054931641e-01,8.770101070404052734e-01,8.486742973327636719e-01,8.123867511749267578e-01,7.714293003082275391e-01,7.441045045852661133e-01,7.291119098663330078e-01,7.340393066406250000e-01,7.182885408401489258e-01,6.797529458999633789e-01,6.420816183090209961e-01,6.052551269531250000e-01
8.761514425277709961e-01,9.719618558883666992e-01,1.072665214538574219e+00,1.178510904312133789e+00,1.175109863281250000e+00,1.122329711914062500e+00,1.069501876831054688e+00,1.016796827316284180e+00,9.577655792236328125e-01,9.069167375564575195e-01,8.847270011901855469e-01,8.627953529357910156e-01,8.396939039230346680e-01,8.083374500274658203e-01,7.637720108032226562e-01,7.449371814727783203e-01,7.498399019241333008e-01,7.547563314437866211e-01,7.344324588775634766e-01,6.955348253250122070e-01,6.575094461441040039e-01,6.203370094299316406e-01
9.284090995788574219e-01,1.026888132095336914e+00,1.130396366119384766e+00,1.146295309066772461e+00,1.104775190353393555e+00,1.054484367370605469e+00,1.003345489501953125e+00,9.534792900085449219e-01,9.150345325469970703e-01,8.927502632141113281e-01,8.707252740859985352e-01,8.489567041397094727e-01,8.274412155151367188e-01,7.962228059768676758e-01,7.603813409805297852e-01,7.657099962234497070e-01,7.706936597824096680e-01,7.756687402725219727e-01,7.507281303405761719e-01,7.114650011062622070e-01,6.730824708938598633e-01,6.355607509613037109e-01
9.821219444274902344e-01,1.083343982696533203e+00,1.103428363800048828e+00,1.071975469589233398e+00,1.036715030670166016e+00,9.888081550598144531e-01,9.393038749694824219e-01,9.188872575759887695e-01,9.008077383041381836e-01,8.786890506744384766e-01,8.568277359008789062e-01,8.352208137512207031e-01,8.138651847839355469e-01,7.846642732620239258e-01,7.754366397857666016e-01,7.866237163543701172e-01,7.916724681854248047e-01,7.967356443405151367e-01,7.668032646179199219e-01,7.273424863815307617e-01,6.887627840042114258e-01,6.509274244308471680e-01
1.038458824157714844e+00,1.061417579650878906e+00,1.030593156814575195e+00,1.000229358673095703e+00,9.703199863433837891e-01,9.264785051345825195e-01,9.156914949417114258e-01,9.019393920898437500e-01,8.866866827011108398e-01,8.647321462631225586e-01,8.430333137512207031e-01,8.215869665145874023e-01,8.003900051116943359e-01,8.024953603744506836e-01,7.906206846237182617e-01,8.023475408554077148e-01,8.128937482833862305e-01,8.180168867111206055e-01,7.826550006866455078e-01,7.428399324417114258e-01,7.017416954040527344e-01,6.597512960433959961e-01
